Listing ID,Host ID,Number of Listings Per Host,City,Latitude,Longitude,Listing Type,Price,Minimum Nights,Availability,Number of Reviews
211078,306739,3,New York City,40.73049,-73.96115,Entire home/apt,185,3,312,228
212109,666271,1,New York City,40.73854,-74.00821,Private room,80,30,363,10
212178,1094178,1,New York City,40.75877,-73.98863,Entire home/apt,225,2,131,201
213330,800223,3,New York City,40.71712,-73.98898,Private room,137,20,342,26
214917,1109658,1,New York City,40.60742,-74.14388,Entire home/apt,76,2,192,2
215560,1112560,3,New York City,40.68741,-73.95741,Private room,60,3,248,175
216080,17571,2,New York City,40.691,-73.9737,Private room,166,2,365,70
217580,1121193,1,New York City,40.61927,-74.0307,Entire home/apt,80,30,313,8
218358,1129218,1,New York City,40.8078,-73.95208,Private room,60,90,363,22
219066,447754,1,New York City,40.61922,-73.99399,Entire home/apt,110,1,301,28
220946,1144415,1,New York City,40.72229,-73.97901,Entire home/apt,99,3,109,154
221097,1146744,2,New York City,40.72501,-73.95185,Entire home/apt,85,29,362,22
222304,1153993,1,New York City,40.74233,-73.99865,Entire home/apt,149,5,9,34
222913,1157620,1,New York City,40.71238,-73.98329,Entire home/apt,170,30,365,223
225306,1112560,3,New York City,40.68749,-73.95494,Private room,60,3,251,137
225354,1158300,1,New York City,40.71157,-73.9669,Entire home/apt,130,6,363,11
225926,1177497,11,New York City,40.68999,-73.96711,Private room,239,1,351,186
225976,1177947,1,New York City,40.61077,-74.06824,Entire home/apt,75,6,229,82
226021,815977,2,New York City,40.71126,-73.94576,Entire home/apt,159,3,143,154
227495,959931,1,New York City,40.78595,-73.97091,Entire home/apt,110,30,65,101
227715,209460,2,New York City,40.67855,-73.94949,Entire home/apt,130,3,355,255
228317,1191142,1,New York City,40.68516,-73.92521,Entire home/apt,130,4,317,89
228925,1194377,1,New York City,40.67964,-73.93946,Entire home/apt,100,30,363,10
228979,1190088,1,New York City,40.76189,-73.99,Private room,130,2,365,57
229668,1199375,1,New York City,40.74109,-73.86088,Private room,60,2,90,43
230321,1203500,2,New York City,40.69046,-73.95167,Entire home/apt,99,2,23,43
230877,292204,2,New York City,40.79239,-73.94535,Entire home/apt,125,28,365,115
231154,27848,6,New York City,40.67144,-73.76501,Private room,75,2,365,31
231194,1204785,2,New York City,40.68495,-73.97338,Entire home/apt,199,7,335,319
231414,1184442,1,New York City,40.72599,-74.00168,Private room,270,5,365,2
232612,1217241,1,New York City,40.68309,-73.94219,Entire home/apt,87,3,308,335
233189,1220414,1,New York City,40.76166,-73.99675,Entire home/apt,85,30,163,89
233348,1020539,4,New York City,40.72554,-73.98408,Private room,70,1,365,23
233638,1012895,1,New York City,40.70163,-73.90867,Private room,55,1,365,20
234330,148014,1,New York City,40.80249,-73.95667,Entire home/apt,79,28,251,72
234870,1229984,1,New York City,40.74581,-73.95295,Private room,75,2,282,65
235281,1232627,1,New York City,40.71774,-73.98574,Entire home/apt,180,29,272,21
235651,83257,2,New York City,40.74,-74.00381,Private room,110,7,364,86
235951,1236070,1,New York City,40.75348,-73.97065,Entire home/apt,135,30,283,144
235960,1236817,1,New York City,40.72066,-73.98506,Entire home/apt,115,3,281,101
236671,1240820,3,New York City,40.71746,-73.95497,Entire home/apt,160,30,61,163
239733,1256874,1,New York City,40.77679,-73.91687,Entire home/apt,75,28,363,53
239899,1258363,1,New York City,40.66068,-73.96003,Entire home/apt,50,21,155,6
240800,1263176,1,New York City,40.67722,-73.96542,Private room,57,3,365,164
241140,1177497,11,New York City,40.68975,-73.96703,Private room,438,1,346,47
241159,1264655,1,New York City,40.69221,-73.95866,Entire home/apt,95,6,36,8
241862,1269455,1,New York City,40.72969,-74.00635,Entire home/apt,140,4,341,39
242532,1177497,11,New York City,40.6893,-73.96602,Private room,279,1,352,135
242585,974472,1,New York City,40.75867,-73.98921,Entire home/apt,175,4,173,17
242643,1273825,1,New York City,40.70832,-73.94157,Entire home/apt,146,1,365,33
242768,1230560,1,New York City,40.7489,-73.99458,Private room,125,30,56,241
243229,1276497,1,New York City,40.68016,-73.94878,Entire home/apt,286,3,281,5
243708,288711,1,New York City,40.70875,-73.95508,Entire home/apt,119,30,30,270
244649,1283659,1,New York City,40.79712,-73.96982,Private room,75,2,38,0
245574,1288460,1,New York City,40.6889,-73.95383,Entire home/apt,80,2,316,188
246134,283604,1,New York City,40.67607,-73.94421,Private room,85,3,365,5
246916,3647,2,New York City,40.7347,-73.88066,Entire home/apt,96,5,196,73
248717,1269526,3,New York City,40.6736,-73.98113,Private room,65,26,365,14
248865,417504,27,New York City,40.73756,-73.9535,Entire home/apt,160,3,352,38
248871,605463,3,New York City,40.73066,-74.00287,Entire home/apt,630,4,307,154
248966,1304390,2,New York City,40.69777,-73.93035,Private room,71,2,365,43
249618,1307773,1,New York City,40.85099,-73.92822,Private room,125,60,364,4
249804,1309145,2,New York City,40.78964,-73.98204,Entire home/apt,100,7,187,44
249867,758441,4,New York City,40.68707,-73.91918,Private room,100,1,342,7
250536,1313306,2,New York City,40.81068,-73.94288,Private room,125,1,365,11
250537,1313306,2,New York City,40.81122,-73.94279,Entire home/apt,400,5,365,0
250801,1314834,1,New York City,40.73129,-73.99944,Entire home/apt,700,2,316,128
251262,1278802,1,New York City,40.71628,-73.95737,Private room,89,2,3,278
253332,552343,1,New York City,40.6623,-73.99049,Entire home/apt,120,120,313,13
253471,417504,27,New York City,40.73756,-73.9535,Entire home/apt,160,3,352,24
253475,417504,27,New York City,40.73756,-73.9535,Entire home/apt,160,3,331,69
253548,1331493,1,New York City,40.58147,-73.96726,Private room,100,2,364,4
253590,1331850,1,New York City,40.79771,-73.96323,Entire home/apt,175,2,173,22
253800,417504,27,New York City,40.73756,-73.9535,Entire home/apt,160,3,352,28
253803,417504,27,New York City,40.73756,-73.9535,Entire home/apt,160,3,352,25
253806,417504,27,New York City,40.73756,-73.9535,Entire home/apt,160,3,352,46
253811,417504,27,New York City,40.73756,-73.9535,Entire home/apt,160,3,342,44
253815,417504,27,New York City,40.73756,-73.9535,Entire home/apt,160,3,348,54
253828,417504,27,New York City,40.73756,-73.9535,Private room,349,3,238,8
253839,417504,27,New York City,40.73756,-73.9535,Private room,249,3,238,4
253846,417504,27,New York City,40.73756,-73.9535,Hotel room,179,3,238,7
254168,417504,27,New York City,40.73756,-73.9535,Private room,599,3,238,7
255476,1302029,1,New York City,40.7116,-73.9529,Entire home/apt,103,14,273,31
255601,1343630,1,New York City,40.69241,-73.94885,Entire home/apt,140,14,364,212
255957,506779,2,New York City,40.72004,-73.99424,Entire home/apt,495,7,364,26
257097,315401,1,New York City,40.68226,-73.95473,Entire home/apt,96,30,272,35
257568,1123923,2,New York City,40.67855,-73.8896,Private room,48,90,192,53
257787,1356046,2,New York City,40.71408,-73.9489,Entire home/apt,85,18,105,272
258397,1354758,1,New York City,40.67379,-73.98454,Entire home/apt,109,3,235,157
258688,436599,1,New York City,40.74031,-74.00532,Entire home/apt,375,4,8,46
258838,1360198,4,New York City,40.59251,-74.06479,Entire home/apt,264,2,365,25
258876,1360198,4,New York City,40.59101,-74.06685,Private room,57,7,365,0
259946,1360198,4,New York City,40.59262,-74.06659,Entire home/apt,139,2,354,9
262343,1376385,1,New York City,40.72087,-73.99022,Entire home/apt,89,30,83,65
262405,1376778,1,New York City,40.64468,-73.94219,Entire home/apt,93,28,86,65
262478,535128,1,New York City,40.7193,-73.98966,Private room,120,5,364,11
262583,605463,3,New York City,40.73312,-74.0042,Entire home/apt,156,3,330,183
263005,1380060,1,New York City,40.69778,-73.97676,Entire home/apt,130,30,2,116
263232,1381171,1,New York City,40.82151,-73.94516,Entire home/apt,157,1,83,1
263473,671376,1,New York City,40.74543,-73.99929,Private room,250,1,365,3
263502,1382749,1,New York City,40.72059,-73.9567,Entire home/apt,185,180,250,24
265036,21188,1,New York City,40.6711,-73.95231,Private room,150,30,180,25
265064,1123923,2,New York City,40.67962,-73.88928,Private room,48,90,100,17
265912,1394719,1,New York City,40.7177,-73.95576,Entire home/apt,117,7,362,0
266146,1385157,5,New York City,40.78448,-73.97289,Entire home/apt,85,30,342,38
266155,1385157,5,New York City,40.78304,-73.97447,Entire home/apt,144,30,357,19
266449,1397115,1,New York City,40.71992,-73.98773,Entire home/apt,180,4,365,73
266964,1399910,1,New York City,40.74132,-73.99721,Entire home/apt,175,28,3,36
267652,164675,1,New York City,40.64277,-73.97296,Private room,60,2,192,27
268335,65610,1,New York City,40.72041,-73.95667,Entire home/apt,125,60,365,0
268362,891267,1,New York City,40.77991,-73.98497,Entire home/apt,279,123,362,6
268392,1406773,1,New York City,40.79951,-73.95257,Entire home/apt,120,90,235,35
269283,1410714,1,New York City,40.66431,-73.93216,Private room,39,3,312,28
269889,1413098,1,New York City,40.74579,-73.95012,Private room,95,2,357,266
270231,1366310,2,New York City,40.74409,-73.91122,Private room,150,2,365,285
270315,1398639,3,New York City,40.68812,-73.93254,Private room,40,20,364,18
270345,1415590,1,New York City,40.72454,-73.99151,Entire home/apt,250,2,191,30
271083,1217923,1,New York City,40.65772,-73.96131,Entire home/apt,89,4,365,133
271128,1417166,2,New York City,40.68884,-73.95059,Private room,50,5,88,11
271130,1417166,2,New York City,40.6865,-73.95372,Private room,50,5,88,45
271694,1387370,1,New York City,40.75282,-73.97315,Entire home/apt,125,365,365,19
272026,1423613,1,New York City,40.85774,-73.92901,Entire home/apt,66,85,358,21
272044,1195295,1,New York City,40.72257,-73.98465,Entire home/apt,350,3,365,50
272427,511993,1,New York City,40.72723,-73.95728,Private room,60,3,311,7
272738,1427381,2,New York City,40.70513,-73.95505,Private room,59,2,162,51
273190,605463,3,New York City,40.73301,-74.00268,Entire home/apt,857,5,326,29
274062,1433395,1,New York City,40.80285,-73.95166,Private room,79,2,89,74
274257,1434224,1,New York City,40.76321,-73.96435,Private room,72,3,271,16
274329,1434654,1,New York City,40.70642,-73.91665,Entire home/apt,68,60,263,136
274376,1434931,1,New York City,40.68156,-73.96537,Entire home/apt,135,5,315,11
274743,1436404,1,New York City,40.77368,-73.95198,Entire home/apt,95,15,363,1
274995,1437621,1,New York City,40.66718,-73.96147,Entire home/apt,105,4,281,8
275976,1417757,1,New York City,40.68631,-73.93702,Entire home/apt,140,28,350,229
276216,1440691,1,New York City,40.65992,-73.99042,Entire home/apt,127,180,365,1
276317,130901,1,New York City,40.67847,-73.97038,Entire home/apt,550,3,365,106
276994,1446764,1,New York City,40.80451,-73.9645,Entire home/apt,230,7,336,3
277207,1447684,3,New York City,40.72868,-73.95835,Private room,75,7,365,17
278090,1451723,2,New York City,40.7928,-73.93967,Private room,46,4,359,232
278631,1132207,1,New York City,40.73729,-74.00807,Entire home/apt,250,30,83,7
279857,1420300,1,New York City,40.68492,-73.95489,Private room,900,2,349,137
282081,448027,1,New York City,40.71105,-73.96079,Entire home/apt,120,30,157,33
282514,1464358,1,New York City,40.68162,-73.92983,Private room,87,4,88,45
282977,1474071,1,New York City,40.67264,-73.98136,Private room,125,3,363,245
283090,511175,2,New York City,40.7241,-73.97899,Entire home/apt,170,4,191,25
283184,1427381,2,New York City,40.70766,-73.95191,Entire home/apt,201,5,352,0
283194,1474539,1,New York City,40.74388,-73.99923,Entire home/apt,500,2,250,80
283272,524730,2,New York City,40.71422,-73.9484,Entire home/apt,180,4,281,6
284208,1366270,1,New York City,40.66441,-73.97974,Private room,70,14,121,37
284855,1482460,1,New York City,40.73362,-74.00923,Entire home/apt,240,5,224,101
285515,1486107,1,New York City,40.72697,-74.00062,Entire home/apt,299,1,364,19
286794,1492133,1,New York City,40.69902,-73.99213,Entire home/apt,115,1,363,0
287421,1495141,1,New York City,40.68538,-74.00056,Entire home/apt,140,3,251,103
287481,1495502,1,New York City,40.70839,-73.94289,Entire home/apt,140,30,179,66
287845,1496847,1,New York City,40.68128,-73.99522,Entire home/apt,185,31,251,122
288726,107853,1,New York City,40.71886,-73.99741,Private room,109,3,54,55
289958,1454655,1,New York City,40.75295,-73.93228,Private room,65,2,362,5
292047,1490696,1,New York City,40.73908,-74.00378,Private room,90,3,347,237
292121,169927,2,New York City,40.7625,-73.9869,Entire home/apt,157,3,282,6
292266,1513294,2,New York City,40.69755,-73.91187,Private room,45,10,90,18
292800,1515730,1,New York City,40.73435,-74.0025,Entire home/apt,145,30,89,112
294227,417504,27,New York City,40.73778,-73.95366,Entire home/apt,160,3,352,44
294242,417504,27,New York City,40.73778,-73.95366,Entire home/apt,160,3,352,76
294250,45682,1,New York City,40.77611,-73.97808,Entire home/apt,91,5,9,106
294259,417504,27,New York City,40.73778,-73.95366,Entire home/apt,160,3,317,91
294263,417504,27,New York City,40.73778,-73.95366,Entire home/apt,160,3,346,110
294280,417504,27,New York City,40.73778,-73.95366,Entire home/apt,160,3,343,28
294490,417504,27,New York City,40.73778,-73.95366,Entire home/apt,160,3,331,60
295998,568585,1,New York City,40.7909,-73.96762,Entire home/apt,225,7,70,47
296361,1528912,2,New York City,40.737,-73.87444,Private room,59,1,365,63
298033,1536389,1,New York City,40.80093,-73.94299,Private room,75,6,365,0
298782,1539749,4,New York City,40.68609,-73.94742,Private room,49,2,365,48
298854,1412944,1,New York City,40.71635,-73.94609,Private room,96,3,358,0
298999,1480364,1,New York City,40.68905,-73.92498,Entire home/apt,99,2,220,7
299531,1220404,2,New York City,40.66795,-73.89232,Entire home/apt,91,2,363,144
302057,1555897,1,New York City,40.64387,-73.96855,Private room,75,2,252,163
302238,1556814,7,New York City,40.80613,-73.94723,Entire home/apt,200,30,313,6
302280,1556814,7,New York City,40.80756,-73.94792,Entire home/apt,250,30,316,8
302309,1556814,7,New York City,40.80688,-73.94754,Entire home/apt,250,5,286,3
302705,1439222,1,New York City,40.77089,-73.95817,Private room,60,30,266,1
302758,8605,1,New York City,40.7968,-73.93611,Entire home/apt,150,7,88,12
303264,1556814,7,New York City,40.80533,-73.94774,Entire home/apt,350,30,332,7
303462,1562045,1,New York City,40.78012,-73.98439,Entire home/apt,167,1,204,12
306799,1577961,1,New York City,40.70793,-73.91987,Private room,67,5,361,128
310272,1390555,1,New York City,40.62318,-74.07848,Private room,61,1,363,51
310325,745069,2,New York City,40.82286,-73.94596,Private room,75,3,365,34
310524,1597481,1,New York City,40.69348,-73.95927,Private room,85,3,365,20
310796,1385157,5,New York City,40.78443,-73.97399,Entire home/apt,99,30,326,21
311003,72747,1,New York City,40.67679,-73.95639,Entire home/apt,225,4,219,1
311316,1601454,2,New York City,40.80396,-73.95159,Private room,149,2,358,0
311356,142147,1,New York City,40.70215,-73.91139,Private room,62,14,365,111
312415,1606133,1,New York City,40.75682,-73.99164,Private room,104,4,87,59
312429,1606222,1,New York City,40.67339,-73.96519,Private room,106,2,90,65
314982,1617817,1,New York City,40.73216,-73.98678,Private room,99,3,355,151
317905,1631733,1,New York City,40.64354,-73.97777,Entire home/apt,89,3,251,62
318021,1632149,1,New York City,40.80343,-73.9531,Private room,110,3,331,56
318187,1633100,1,New York City,40.70462,-73.9228,Entire home/apt,120,14,53,60
319798,9647066,2,New York City,40.6339,-74.02035,Private room,45,7,365,82
320128,1641161,1,New York City,40.70712,-73.90142,Entire home/apt,146,5,88,0
320865,1643782,1,New York City,40.8076,-73.94433,Entire home/apt,135,30,364,27
321136,1644999,1,New York City,40.83456,-73.9457,Entire home/apt,106,2,97,22
322604,1651591,2,New York City,40.71819,-73.95414,Private room,109,2,90,175
323453,1118296,1,New York City,40.70551,-73.93305,Entire home/apt,225,5,56,56
323706,6064192,1,New York City,40.77892,-73.98238,Entire home/apt,499,30,180,64
325429,92788,2,New York City,40.7761,-73.95265,Entire home/apt,190,4,265,112
326956,51038,5,New York City,40.68625,-73.96446,Private room,98,3,288,23
328040,1676487,1,New York City,40.75023,-73.98293,Entire home/apt,249,10,81,29
328744,890215,1,New York City,40.66763,-73.95836,Entire home/apt,186,2,179,26
329310,1681546,1,New York City,40.71638,-73.99167,Entire home/apt,200,14,325,15
333189,1697784,2,New York City,40.71179,-73.96449,Private room,89,1,179,49
333323,1698391,3,New York City,40.76186,-73.99165,Private room,100,3,365,146
334781,547177,1,New York City,40.82772,-73.93877,Private room,38,1,363,26
341525,1732559,3,New York City,40.75763,-73.99482,Private room,91,2,201,78
342027,168417,2,New York City,40.77631,-73.95289,Entire home/apt,121,1,365,16
342995,1740216,2,New York City,40.81169,-73.94355,Private room,90,2,179,88
343276,1732559,3,New York City,40.75773,-73.99341,Entire home/apt,92,2,192,134
343971,10609846,1,New York City,40.83177,-73.95,Private room,72,1,365,56
344019,1746209,1,New York City,40.73104,-74.00879,Private room,182,1,365,7
344082,1732559,3,New York City,40.75535,-73.99565,Entire home/apt,74,7,83,57
346579,1757016,1,New York City,40.71742,-73.98313,Entire home/apt,135,60,32,3
348689,1766799,2,New York City,40.72268,-73.98213,Entire home/apt,328,7,365,10
350168,1774431,1,New York City,40.67725,-73.9821,Entire home/apt,135,30,342,8
350525,74777,1,New York City,40.66888,-73.95292,Entire home/apt,140,6,300,48
352651,1785800,3,New York City,40.65846,-73.95057,Private room,83,5,365,11
353317,314377,1,New York City,40.71515,-73.99029,Private room,119,3,170,159
354095,1474749,1,New York City,40.72986,-73.97913,Entire home/apt,169,3,4,45
355106,1797859,1,New York City,40.66039,-73.95937,Private room,63,7,365,44
363016,1834769,2,New York City,40.72662,-73.90579,Entire home/apt,134,30,365,3
364785,1842714,1,New York City,40.67962,-73.97655,Private room,80,2,322,34
